placement_id,job_title,job_post_date,fill_date,days_to_fill,placement_fee,client_id,recruiter_id,candidate_country,client_country,daily_rate,is_fast_fill,fee_category
2530,Senior IT Support,2023-07-22,2023-08-23,32,4404.37,94,23,Philippines,UAE,137.64,False,Medium
2531,Senior IT Support,2023-12-14,2024-01-08,25,5590.39,44,21,Pakistan,UAE,223.62,True,High
2532,Data Analyst,2023-10-13,2023-11-17,35,1523.14,100,19,Philippines,Australia,43.52,False,Low
2533,Junior Developer,2024-03-13,2024-03-28,15,2471.31,63,28,Pakistan,Canada,164.75,True,Medium
2534,Data Analyst,2024-06-19,2024-07-16,27,1666.39,28,15,Kenya,United Kingdom,61.72,True,Low
2535,HR Manager,2023-12-26,2024-01-30,35,3411.77,33,29,Philippines,Canada,97.48,False,Medium
2536,Junior Developer,2023-08-28,2023-10-02,35,3038.31,9,12,Nigeria,UAE,86.81,False,Medium
2537,Senior IT Support,2023-02-04,2023-03-15,39,5597.34,20,15,Nigeria,Canada,143.52,False,High
2538,Junior Developer,2024-06-13,2024-07-22,39,2730.59,6,23,Nigeria,Canada,70.02,False,Medium
2539,HR Manager,2024-01-08,2024-02-11,34,3102.17,55,2,Kenya,UAE,91.24,False,Medium
2540,Junior Developer,2024-03-11,2024-04-08,28,3117.66,32,7,Nigeria,United Kingdom,111.34,True,Medium
2541,HR Manager,2024-02-19,2024-03-21,31,4416.9,16,18,Philippines,United States,142.48,False,Medium
2542,HR Manager,2023-10-15,2023-11-01,17,5051.56,79,1,Pakistan,Australia,297.15,True,High
2543,HR Manager,2023-12-04,2024-01-05,32,4645.48,6,13,Philippines,Canada,145.17,False,Medium
2544,HR Manager,2023-06-23,2023-07-24,31,4021.75,89,20,Nigeria,Australia,129.73,False,Medium
2545,HR Manager,2023-11-27,2024-01-01,35,3120.35,86,21,Nigeria,UAE,89.15,False,Medium
2546,Junior Developer,2023-03-02,2023-03-30,28,3485.31,72,14,Kenya,United Kingdom,124.48,True,Medium
2547,HR Manager,2023-07-11,2023-08-10,30,3148.7,98,3,Philippines,Canada,104.96,False,Medium
2548,Senior IT Support,2023-07-01,2023-07-31,30,5372.83,66,27,Nigeria,Australia,179.09,False,High
2549,Junior Developer,2024-03-04,2024-03-29,25,2471.61,99,7,Pakistan,United States,98.86,True,Medium
2550,HR Manager,2024-03-09,2024-04-03,25,6687.69,40,20,Philippines,UAE,267.51,True,High
2551,Data Analyst,2023-08-29,2023-09-19,21,1473.21,12,22,Pakistan,United States,70.15,True,Low
2552,Senior IT Support,2024-03-04,2024-03-30,26,3564.77,49,20,India,United States,137.11,True,Medium
2553,Data Analyst,2023-01-03,2023-01-27,24,3458.58,78,17,Pakistan,United States,144.11,True,Medium
2554,Data Analyst,2023-02-25,2023-03-22,25,2976.07,89,22,India,United Kingdom,119.04,True,Medium
2555,Senior IT Support,2023-01-06,2023-02-10,35,5071.43,49,21,Philippines,UAE,144.9,False,High
2556,Senior IT Support,2023-02-23,2023-03-24,29,4718.7,84,28,Kenya,UAE,162.71,False,Medium
2557,Junior Developer,2023-04-06,2023-05-16,40,3703.76,26,15,Nigeria,United Kingdom,92.59,False,Medium
2558,Senior IT Support,2024-02-27,2024-03-20,22,7684.58,6,15,Pakistan,United Kingdom,349.3,True,High
2559,Senior IT Support,2023-03-09,2023-03-31,22,5587.91,52,5,India,Australia,254.0,True,High
2560,HR Manager,2023-10-31,2023-11-24,24,5751.34,68,11,Pakistan,United Kingdom,239.64,True,High
2561,HR Manager,2023-12-14,2024-01-09,26,3736.53,24,21,Kenya,Canada,143.71,True,Medium
2562,Senior IT Support,2024-03-09,2024-04-08,30,3376.31,88,4,Kenya,Australia,112.54,False,Medium
2563,HR Manager,2024-04-28,2024-06-09,42,7292.9,17,1,Nigeria,Australia,173.64,False,High
2564,Junior Developer,2023-05-03,2023-05-26,23,3522.02,82,25,Pakistan,United States,153.13,True,Medium
2565,Junior Developer,2023-10-15,2023-11-18,34,3017.55,42,26,Nigeria,Australia,88.75,False,Medium
2566,Junior Developer,2024-06-18,2024-07-22,34,2925.78,63,29,Philippines,United Kingdom,86.05,False,Medium
2567,Senior IT Support,2023-05-27,2023-06-13,17,6678.92,85,29,Pakistan,UAE,392.88,True,High
2568,Senior IT Support,2023-06-09,2023-07-07,28,5927.83,59,12,India,United States,211.71,True,High
2569,Data Analyst,2023-03-02,2023-03-19,17,2709.63,49,21,Pakistan,Canada,159.39,True,Medium
2570,Data Analyst,2023-11-12,2023-11-29,17,1726.85,46,8,Pakistan,Canada,101.58,True,Low
2571,Senior IT Support,2024-01-12,2024-02-11,30,6499.56,36,22,India,United Kingdom,216.65,False,High
2572,Data Analyst,2023-05-31,2023-06-28,28,3521.2,92,19,India,Canada,125.76,True,Medium
2573,Data Analyst,2024-02-25,2024-03-23,27,1829.34,26,5,Philippines,United States,67.75,True,Low
2574,HR Manager,2024-06-25,2024-07-19,24,5016.16,75,3,Philippines,United States,209.01,True,High
2575,Data Analyst,2023-06-28,2023-07-29,31,2700.84,7,9,India,United States,87.12,False,Medium
2576,HR Manager,2023-05-12,2023-06-15,34,3922.59,54,13,Kenya,United Kingdom,115.37,False,Medium
2577,HR Manager,2024-01-22,2024-02-24,33,3884.6,76,30,Philippines,Australia,117.72,False,Medium
2578,Junior Developer,2024-05-03,2024-05-31,28,1646.01,52,18,Kenya,Australia,58.79,True,Low
2579,HR Manager,2024-03-20,2024-04-24,35,2352.82,16,8,Philippines,UAE,67.22,False,Medium
2580,Senior IT Support,2023-09-15,2023-10-11,26,5616.29,32,4,Philippines,UAE,216.01,True,High
2581,Junior Developer,2023-06-08,2023-07-09,31,3928.14,52,1,India,United Kingdom,126.71,False,Medium
2582,Data Analyst,2024-04-22,2024-05-08,16,1892.47,19,27,Pakistan,Australia,118.28,True,Low
2583,Senior IT Support,2023-08-21,2023-09-27,37,7782.92,37,24,Kenya,Australia,210.35,False,High
2584,Data Analyst,2024-05-22,2024-06-09,18,1354.63,82,27,Pakistan,Australia,75.26,True,Low
2585,Senior IT Support,2023-12-02,2023-12-28,26,5957.18,50,10,Philippines,United States,229.12,True,High
2586,Junior Developer,2023-06-04,2023-07-12,38,2471.31,24,8,Kenya,UAE,65.03,False,Medium
2587,Senior IT Support,2024-03-12,2024-04-12,31,5851.14,14,20,Nigeria,UAE,188.75,False,High
2588,HR Manager,2023-02-04,2023-03-09,33,3625.51,48,13,Philippines,Australia,109.86,False,Medium
2589,Senior IT Support,2023-01-03,2023-01-18,15,5369.29,53,14,Pakistan,United Kingdom,357.95,True,High
2590,HR Manager,2023-06-06,2023-07-12,36,5859.35,84,30,Nigeria,UAE,162.76,False,High
2591,Senior IT Support,2023-11-11,2023-12-22,41,4548.1,16,23,Nigeria,United States,110.93,False,Medium
2592,Senior IT Support,2023-11-20,2023-12-15,25,6283.24,13,1,India,United Kingdom,251.33,True,High
2593,HR Manager,2024-05-23,2024-06-23,31,1589.35,45,2,Philippines,United States,51.27,False,Low
2594,Junior Developer,2023-12-08,2024-01-02,25,3897.99,96,27,Philippines,Australia,155.92,True,Medium
2595,Senior IT Support,2023-07-18,2023-08-24,37,5953.93,6,7,Kenya,UAE,160.92,False,High
2596,Data Analyst,2024-04-04,2024-05-02,28,3555.35,78,1,Kenya,UAE,126.98,True,Medium
2597,Senior IT Support,2024-03-01,2024-03-31,30,5219.66,100,8,Philippines,UAE,173.99,False,High
2598,HR Manager,2023-03-15,2023-03-30,15,4416.9,81,2,Pakistan,Australia,294.46,True,Medium
2599,Data Analyst,2023-06-20,2023-07-30,40,1269.49,76,12,Nigeria,United Kingdom,31.74,False,Low
2600,HR Manager,2023-03-17,2023-04-13,27,3962.93,46,17,India,United Kingdom,146.78,True,Medium
2601,Senior IT Support,2023-11-25,2023-12-22,27,6644.6,58,9,India,UAE,246.1,True,High
2602,HR Manager,2023-04-30,2023-06-07,38,6345.38,7,21,Kenya,Canada,166.98,False,High
2603,Senior IT Support,2023-09-09,2023-10-14,35,5590.39,2,23,Nigeria,UAE,159.73,False,High
2604,Senior IT Support,2023-09-12,2023-10-08,26,5697.88,92,18,India,United States,219.15,True,High
2605,Senior IT Support,2024-02-08,2024-02-24,16,6404.86,99,24,Pakistan,United Kingdom,400.3,True,High
2606,Data Analyst,2024-02-13,2024-03-14,30,3746.02,36,21,India,United Kingdom,124.87,False,Medium
2607,Senior IT Support,2023-12-13,2024-01-15,33,3757.76,49,10,Kenya,Canada,113.87,False,Medium
2608,Junior Developer,2023-12-17,2024-01-21,35,3600.85,17,7,Kenya,United Kingdom,102.88,False,Medium
2609,HR Manager,2024-05-30,2024-06-30,31,4499.91,7,25,Nigeria,Canada,145.16,False,Medium
2610,HR Manager,2023-06-22,2023-07-16,24,4416.9,87,23,Philippines,United Kingdom,184.04,True,Medium
2611,Senior IT Support,2023-10-16,2023-11-22,37,5704.26,11,3,Kenya,United States,154.17,False,High
2612,HR Manager,2023-10-10,2023-11-07,28,4892.86,72,2,Kenya,UAE,174.74,True,Medium
2613,Junior Developer,2024-02-17,2024-03-09,21,1559.41,59,26,Pakistan,United States,74.26,True,Low
2614,Data Analyst,2023-01-08,2023-01-23,15,1677.67,35,12,Pakistan,UAE,111.84,True,Low
2615,Senior IT Support,2023-05-21,2023-06-19,29,7317.72,26,3,India,Canada,252.34,False,High
2616,Data Analyst,2023-12-14,2024-01-12,29,2477.8199999999997,74,9,Nigeria,Canada,85.44,False,Medium
2617,HR Manager,2023-05-16,2023-06-25,40,3411.72,24,8,Nigeria,UAE,85.29,False,Medium
2618,HR Manager,2023-01-14,2023-02-21,38,7614.25,50,3,Kenya,Australia,200.38,False,High
2619,Junior Developer,2024-04-04,2024-04-26,22,2121.91,50,17,India,Canada,96.45,True,Medium
2620,Senior IT Support,2024-02-10,2024-03-01,20,5590.39,2,12,Pakistan,United Kingdom,279.52,True,High
2621,Senior IT Support,2023-01-09,2023-02-01,23,6234.9,76,4,Pakistan,United Kingdom,271.08,True,High
2622,Senior IT Support,2023-03-02,2023-04-02,31,5961.83,31,21,Nigeria,United Kingdom,192.32,False,High
2623,Junior Developer,2023-06-11,2023-07-01,20,1069.92,99,15,Pakistan,UAE,53.5,True,Low
2624,Data Analyst,2023-07-11,2023-08-13,33,1693.8,6,2,Kenya,Australia,51.33,False,Low
2625,HR Manager,2024-04-19,2024-05-23,34,3214.99,64,30,Kenya,UAE,94.56,False,Medium
2626,Data Analyst,2023-05-21,2023-06-21,31,3433.96,37,24,Kenya,Australia,110.77,False,Medium
2627,Data Analyst,2023-04-03,2023-05-03,30,3777.19,3,21,Kenya,Australia,125.91,False,Medium
2628,HR Manager,2023-08-05,2023-08-28,23,4739.3,37,25,Pakistan,UAE,206.06,True,Medium
2629,Junior Developer,2024-01-15,2024-02-14,30,3600.87,64,20,Philippines,Canada,120.03,False,Medium
2630,HR Manager,2024-02-23,2024-03-14,20,4899.43,54,27,Pakistan,United States,244.97,True,Medium
2631,HR Manager,2024-04-04,2024-05-04,30,4416.9,20,25,India,Canada,147.23,False,Medium
2632,HR Manager,2023-03-06,2023-04-17,42,3080.18,47,1,Nigeria,United Kingdom,73.34,False,Medium
2633,Senior IT Support,2023-04-03,2023-04-28,25,3339.26,13,11,India,Canada,133.57,True,Medium
2634,HR Manager,2023-07-03,2023-07-23,20,5860.41,10,7,Pakistan,United States,293.02,True,High
2635,Data Analyst,2024-01-20,2024-02-20,31,2327.01,94,24,Kenya,UAE,75.06,False,Medium
2636,Data Analyst,2024-04-23,2024-05-16,23,3083.19,41,24,India,Canada,134.05,True,Medium
2637,Senior IT Support,2024-06-28,2024-07-22,24,6792.36,96,30,Pakistan,UAE,283.02,True,High
2638,HR Manager,2024-02-02,2024-03-12,39,5903.68,71,8,Nigeria,United States,151.38,False,High
2639,HR Manager,2024-04-16,2024-05-19,33,1791.53,1,12,Nigeria,Canada,54.29,False,Low
2640,Junior Developer,2024-04-30,2024-05-17,17,3981.46,12,18,Pakistan,UAE,234.2,True,Medium
2641,Senior IT Support,2024-01-04,2024-01-26,22,5818.31,31,7,India,United States,264.47,True,High
2642,Junior Developer,2024-05-05,2024-06-15,41,3070.61,88,5,Nigeria,United States,74.89,False,Medium
2643,Data Analyst,2023-05-17,2023-06-18,32,1777.23,98,6,Kenya,Canada,55.54,False,Low
2644,HR Manager,2023-07-11,2023-08-20,40,4880.31,57,16,Nigeria,United States,122.01,False,Medium
2645,Junior Developer,2023-12-13,2024-01-19,37,1671.5,6,5,Kenya,United States,45.18,False,Low
2646,Senior IT Support,2023-01-01,2023-01-29,28,5876.16,79,7,Kenya,United States,209.86,True,High
2647,Junior Developer,2023-08-06,2023-09-15,40,2548.8,64,22,Nigeria,United Kingdom,63.72,False,Medium
2648,Junior Developer,2024-05-09,2024-06-13,35,2471.31,42,28,Kenya,United Kingdom,70.61,False,Medium
2649,Data Analyst,2024-03-29,2024-04-24,26,1380.51,73,23,India,Australia,53.1,True,Low
2650,Junior Developer,2023-01-31,2023-02-27,27,2653.34,51,26,Kenya,UAE,98.27,True,Medium
2651,Junior Developer,2023-06-04,2023-06-29,25,1552.92,64,15,India,Canada,62.12,True,Low
2652,Junior Developer,2024-06-02,2024-06-29,27,3817.7,5,13,Philippines,Canada,141.4,True,Medium
2653,HR Manager,2023-01-04,2023-02-05,32,1084.83,47,2,Nigeria,United States,33.9,False,Low
2654,Senior IT Support,2024-05-30,2024-07-05,36,4675.29,18,21,Philippines,UAE,129.87,False,Medium
2655,HR Manager,2023-02-24,2023-03-11,15,3373.26,64,9,Pakistan,United Kingdom,224.88,True,Medium
2656,HR Manager,2024-06-02,2024-07-08,36,5366.21,59,14,Kenya,United States,149.06,False,High
2657,Senior IT Support,2023-06-13,2023-07-14,31,7209.29,6,8,India,Canada,232.56,False,High
2658,Data Analyst,2024-02-18,2024-03-23,34,2902.88,34,14,India,United Kingdom,85.38,False,Medium
2659,HR Manager,2023-08-02,2023-09-02,31,4336.33,28,19,India,Australia,139.88,False,Medium
2660,Data Analyst,2023-03-21,2023-04-23,33,3526.34,91,17,Kenya,Canada,106.86,False,Medium
2661,Data Analyst,2023-10-16,2023-11-09,24,2477.8199999999997,85,7,Pakistan,United States,103.24,True,Medium
2662,HR Manager,2023-08-16,2023-09-19,34,4482.99,33,29,Nigeria,Canada,131.85,False,Medium
2663,Senior IT Support,2023-03-18,2023-04-04,17,3784.74,14,11,Pakistan,Australia,222.63,True,Medium
2664,Data Analyst,2023-03-16,2023-04-15,30,2477.8199999999997,58,14,India,United States,82.59,False,Medium
2665,Data Analyst,2023-06-15,2023-07-03,18,3817.14,92,15,Pakistan,Australia,212.06,True,Medium
2666,Senior IT Support,2024-06-22,2024-07-25,33,7236.22,17,7,Kenya,Canada,219.28,False,High
2667,HR Manager,2023-10-25,2023-11-28,34,1173.43,67,2,Philippines,Canada,34.51,False,Low
2668,Junior Developer,2024-01-14,2024-02-10,27,3093.72,60,24,Kenya,Australia,114.58,True,Medium
2669,Data Analyst,2023-11-29,2024-01-02,34,2174.25,88,15,Kenya,Australia,63.95,False,Medium
2670,HR Manager,2023-09-05,2023-10-06,31,3963.99,80,28,India,Canada,127.87,False,Medium
2671,HR Manager,2023-03-02,2023-03-20,18,4416.9,19,14,Pakistan,United Kingdom,245.38,True,Medium
2672,Junior Developer,2023-12-31,2024-01-30,30,1022.23,94,15,Philippines,Australia,34.07,False,Low
2673,Data Analyst,2024-02-13,2024-03-12,28,2497.79,97,25,Philippines,UAE,89.21,True,Medium
2674,Data Analyst,2023-09-18,2023-10-23,35,1299.63,36,1,Nigeria,United Kingdom,37.13,False,Low
2675,HR Manager,2024-02-29,2024-03-21,21,4687.89,17,10,Pakistan,United Kingdom,223.23,True,Medium
2676,HR Manager,2023-04-20,2023-05-13,23,4913.07,33,28,India,UAE,213.61,True,Medium
2677,HR Manager,2023-07-26,2023-08-18,23,4416.9,53,30,India,Australia,192.04,True,Medium
2678,Junior Developer,2023-02-12,2023-03-08,24,3509.49,58,1,Philippines,United States,146.23,True,Medium
2679,Senior IT Support,2023-10-02,2023-10-29,27,7409.48,28,17,Philippines,Canada,274.43,True,High
2680,Senior IT Support,2023-02-19,2023-03-08,17,6986.57,95,18,Pakistan,United States,410.97,True,High
2681,Data Analyst,2023-01-13,2023-02-06,24,3240.12,56,21,Pakistan,United Kingdom,135.0,True,Medium
2682,HR Manager,2024-05-13,2024-06-19,37,2789.13,35,11,Nigeria,United States,75.38,False,Medium
2683,Senior IT Support,2023-10-04,2023-11-01,28,4048.72,39,11,Philippines,United Kingdom,144.6,True,Medium
2684,Data Analyst,2024-05-18,2024-06-14,27,3260.53,66,1,Philippines,Australia,120.76,True,Medium
2685,Junior Developer,2023-12-11,2024-01-09,29,2719.11,81,25,India,Australia,93.76,False,Medium
2686,HR Manager,2023-09-14,2023-10-01,17,3005.45,84,28,Pakistan,United Kingdom,176.79,True,Medium
2687,Senior IT Support,2023-05-24,2023-06-24,31,4768.87,36,20,Nigeria,United Kingdom,153.83,False,Medium
2688,Data Analyst,2024-03-26,2024-04-22,27,1460.69,61,10,Philippines,Australia,54.1,True,Low
2689,Data Analyst,2023-04-27,2023-05-28,31,2828.99,9,17,Philippines,Canada,91.26,False,Medium
2690,Junior Developer,2023-05-13,2023-06-12,30,1604.4,41,26,Kenya,Australia,53.48,False,Low
2691,Data Analyst,2023-09-08,2023-10-12,34,1318.06,29,6,Nigeria,Canada,38.77,False,Low
2692,Data Analyst,2023-10-14,2023-11-08,25,3167.71,54,27,Pakistan,Canada,126.71,True,Medium
2693,Junior Developer,2023-07-17,2023-08-16,30,1295.97,50,13,India,United States,43.2,False,Low
2694,Junior Developer,2023-03-30,2023-05-06,37,2971.61,68,30,Nigeria,United Kingdom,80.31,False,Medium
2695,Junior Developer,2024-01-26,2024-02-27,32,1884.7,44,19,Philippines,UAE,58.9,False,Low
2696,Senior IT Support,2023-08-30,2023-10-02,33,7667.82,93,5,Philippines,United States,232.36,False,High
2697,Senior IT Support,2023-01-28,2023-03-02,33,5251.55,22,8,Kenya,Canada,159.14,False,High
2698,Senior IT Support,2024-03-14,2024-04-18,35,3179.56,35,28,Kenya,Australia,90.84,False,Medium
2699,HR Manager,2023-10-15,2023-11-20,36,3278.14,58,19,Kenya,UAE,91.06,False,Medium
2700,Senior IT Support,2024-05-23,2024-06-22,30,6135.6,26,19,Kenya,Australia,204.52,False,High
2701,Senior IT Support,2024-04-18,2024-05-11,23,7214.96,46,19,Pakistan,United Kingdom,313.69,True,High
2702,Senior IT Support,2024-06-06,2024-07-05,29,5789.13,98,23,India,Canada,199.63,False,High
2703,Junior Developer,2024-03-29,2024-04-19,21,2516.58,68,1,Pakistan,United States,119.84,True,Medium
2704,HR Manager,2024-02-13,2024-03-09,25,2195.78,24,4,Pakistan,Australia,87.83,True,Medium
2705,Data Analyst,2023-04-13,2023-05-08,25,3214.68,73,21,Pakistan,Australia,128.59,True,Medium
2706,HR Manager,2023-04-11,2023-05-15,34,7236.67,18,27,Philippines,United Kingdom,212.84,False,High
2707,Senior IT Support,2023-02-07,2023-03-12,33,7577.04,7,15,Kenya,Australia,229.61,False,High
2708,HR Manager,2023-05-28,2023-06-15,18,3338.01,78,29,Pakistan,United States,185.45,True,Medium
2709,HR Manager,2024-04-10,2024-05-06,26,6306.76,32,23,India,UAE,242.57,True,High
2710,HR Manager,2024-02-28,2024-03-20,21,1983.71,94,28,Pakistan,United States,94.46,True,Low
2711,Data Analyst,2024-05-13,2024-06-09,27,2477.8199999999997,95,4,India,United States,91.77,True,Medium
2712,Junior Developer,2023-02-13,2023-03-25,40,1300.45,99,11,Nigeria,Canada,32.51,False,Low
2713,Data Analyst,2024-05-04,2024-05-30,26,1380.94,87,29,Kenya,United States,53.11,True,Low
2714,Data Analyst,2024-06-05,2024-07-03,28,1790.22,14,3,Philippines,UAE,63.94,True,Low
2715,HR Manager,2023-04-15,2023-05-04,19,3852.92,30,21,Pakistan,UAE,202.79,True,Medium
2716,Junior Developer,2023-04-27,2023-05-25,28,2201.79,97,13,Nigeria,Australia,78.64,True,Medium
2717,Senior IT Support,2024-04-06,2024-05-03,27,5913.9,69,2,Kenya,United States,219.03,True,High
2718,Data Analyst,2024-01-01,2024-02-02,32,3412.89,38,9,India,Canada,106.65,False,Medium
2719,Data Analyst,2023-08-26,2023-09-28,33,1074.22,55,24,Philippines,Canada,32.55,False,Low
2720,Senior IT Support,2023-11-23,2023-12-15,22,5160.03,98,16,India,Australia,234.55,True,High
2721,Senior IT Support,2024-01-10,2024-02-08,29,4775.34,21,20,Kenya,United States,164.67,False,Medium
2722,Junior Developer,2023-08-02,2023-09-04,33,1313.38,18,19,Kenya,United Kingdom,39.8,False,Low
2723,Data Analyst,2023-06-17,2023-07-17,30,3765.3,30,8,India,United States,125.51,False,Medium
2724,HR Manager,2023-03-12,2023-04-04,23,7272.68,81,24,India,UAE,316.2,True,High
2725,HR Manager,2024-04-22,2024-05-19,27,4416.9,39,10,Philippines,Canada,163.59,True,Medium
2726,Data Analyst,2023-12-20,2024-01-24,35,2166.33,74,12,Nigeria,Australia,61.9,False,Medium
2727,Senior IT Support,2023-04-28,2023-05-30,32,7607.89,57,1,India,UAE,237.75,False,High
2728,Junior Developer,2024-02-19,2024-03-07,17,1230.77,10,21,Pakistan,UAE,72.4,True,Low
2729,Junior Developer,2023-10-08,2023-11-06,29,3363.21,50,23,Nigeria,United Kingdom,115.97,False,Medium
2730,Data Analyst,2024-05-13,2024-06-17,35,3451.9,37,1,Kenya,United States,98.63,False,Medium
2731,Junior Developer,2023-09-05,2023-10-13,38,2608.04,99,30,Kenya,United Kingdom,68.63,False,Medium
2732,HR Manager,2023-01-31,2023-03-02,30,7808.72,83,19,Nigeria,Canada,260.29,False,High
2733,Senior IT Support,2024-01-22,2024-02-19,28,5789.15,16,20,Kenya,Canada,206.76,True,High
2734,HR Manager,2023-11-17,2023-12-17,30,4416.9,31,9,Philippines,United States,147.23,False,Medium
2735,Senior IT Support,2023-05-12,2023-06-23,42,3672.14,90,8,Nigeria,UAE,87.43,False,Medium
2736,Senior IT Support,2024-03-24,2024-04-28,35,3361.85,71,8,Kenya,Canada,96.05,False,Medium
2737,Senior IT Support,2023-03-15,2023-04-13,29,3468.94,82,10,Philippines,UAE,119.62,False,Medium
2738,Senior IT Support,2023-06-18,2023-07-22,34,5590.39,100,28,Nigeria,UAE,164.42,False,High
2739,Data Analyst,2024-03-20,2024-04-11,22,3554.4,18,28,Pakistan,Canada,161.56,True,Medium
2740,Senior IT Support,2023-05-12,2023-06-09,28,5747.93,9,19,Nigeria,Australia,205.28,True,High
2741,Data Analyst,2023-12-09,2024-01-18,40,3205.19,98,6,Nigeria,United States,80.13,False,Medium
2742,HR Manager,2023-04-05,2023-05-09,34,4878.15,6,1,Philippines,United States,143.48,False,Medium
2743,Data Analyst,2023-12-09,2024-01-19,41,1007.44,94,24,Nigeria,United States,24.57,False,Low
2744,Data Analyst,2023-09-19,2023-10-31,42,3338.46,52,16,Nigeria,United States,79.49,False,Medium
2745,Junior Developer,2023-09-04,2023-09-27,23,2717.99,9,9,Pakistan,UAE,118.17,True,Medium
