placement_id,job_title,job_post_date,fill_date,days_to_fill,placement_fee,client_id,recruiter_id,candidate_country,client_country
2738,Data Anlyst,20/03/2024,11/04/2024,22,3554.4,18,28,pak,Canada
2739,Sr IT Support,2023-05-12,2023-06-09,28,2648.76,9,19,nigeria,Australia
2740,DataAnalyst,2023-12-09,2024-01-18,40,3205.19,98,6,Nigeria,United States
2741,Human Resources Manager,2023-04-05,2023-05-09,34,4878.15,6,1,philippines,United States
2742,Data Analysis,2023-12-09,2024-01-19,41,1007.44,94,24,NG,United States
2743,Data Analyst,19/09/2023,31/10/2023,42,3338.46,52,16,nigeria,United States
2744,Jr.Developer,04/09/2023,27/09/2023,23,2717.99,9,9,PK,UAE
2745,Senior IT,2023-07-22,2023-08-19,28,4868.96,12,4,india,UAE
2746,Human Resources Manager,2023-11-21,2023-12-29,38,5629.92,18,28,KEN,United Kingdom
2747,Data Analysis,2024-03-21,2024-04-12,22,1856.24,66,7,india,United Kingdom
2748,DataAnalyst,06/05/2024,09/06/2024,34,,11,10,KEN,United States
2749,Data Analysis,2023-08-23,2023-09-19,27,,69,14,Kenya,United States
2750,Senior IT Support,2024-04-12,2024-05-09,27,5429.43,79,22,kenya,Canada
2751,Data Analysis,10/04/2024,14/05/2024,34,2269.73,53,21,kenya,Australia
2752,Junior Developer,2023-07-22,2023-08-17,26,3591.17,93,3,kenya,UAE
2753,Junior Dev,2023-07-09,2023-08-02,24,,24,17,india,Canada
2754,Data Analysis,01/12/2023,03/01/2024,33,,18,6,nigeria,UAE
2755,Sr IT Support,2024-02-18,2024-03-16,27,1867.83,5,4,KEN,UAE
2756,Data Analysis,2023-01-20,2023-02-08,19,3215.61,52,14,pak,United States
2757,Junior Developer,2023-10-12,2023-11-14,33,1386.17,41,8,India,Australia
2758,Jr Developer,2023-01-29,2023-02-15,17,1141.57,85,24,PK,Australia
2759,Senior IT,2023-11-11,2023-12-09,28,3569.36,74,4,Nigeria,United States
2760,Jr Developer,30/04/2023,01/06/2023,32,2090.85,21,8,India,Australia
2761,H.R. Manager,2023-08-10,2023-09-06,27,6396.37,65,13,india,UAE
2762,Data Anlyst,2023-01-06,2023-02-15,40,2828.24,75,17,Nigeria,Canada
2763,Data Analyst,2024-01-01,2024-01-28,27,,97,15,Philippines,Canada
2764,Data Analyst,2024-01-05,2024-02-03,29,2985.61,61,27,kenya,United States
2765,Senior IT,28/01/2024,25/02/2024,28,4673.04,52,12,IND,UAE
2766,Data Analyst,2023-06-11,2023-07-08,27,2463.78,32,28,Kenya,Australia
2767,H.R. Manager,29/04/2024,23/05/2024,24,5082.45,48,8,Pakistan,United States
2768,DataAnalyst,05/10/2023,07/11/2023,33,1477.76,51,14,Philippines,UAE
2769,Data Analysis,2024-02-22,2024-03-22,29,1625.13,82,29,kenya,Australia
2770,Jr.Developer,2024-02-02,2024-03-02,29,1462.29,76,5,PH,UAE
2771,HR Mgr,04/03/2024,24/03/2024,20,1245.39,96,21,pak,Australia
2772,Data Analysis,2023-10-21,2023-11-21,31,1814.36,43,17,NG,Canada
2773,Senior IT Support,2023-05-31,2023-07-02,32,5064.79,61,19,India,United States
2774,Senior IT,18/08/2023,22/09/2023,35,5076.4,65,3,Kenya,United Kingdom
2775,Junior Dev,2023-09-08,2023-10-14,36,3083.91,27,16,Philippines,United States
2776,HR Mgr,05/01/2023,29/01/2023,24,3073.4,36,18,Philippines,Australia
2777,Senior IT Support,2023-10-09,2023-11-09,31,5779.66,16,5,Philippines,United Kingdom
2778,Junior Dev,2024-03-28,2024-04-25,28,2776.46,42,21,india,UAE
2779,Jr Developer,19/12/2023,18/01/2024,30,2165.8,27,30,nigeria,United States
2780,Human Resources Manager,2023-11-04,2023-12-01,27,3693.47,51,27,Kenya,Australia
2781,Senior IT,28/02/2024,29/03/2024,30,7967.38,50,23,india,UAE
2782,Senior IT,2023-01-27,2023-03-01,33,6102.11,71,8,Kenya,United States
2783,Sr IT Support,2023-04-21,2023-05-16,25,1098.58,99,19,IND,United Kingdom
2784,Jr.Developer,04/02/2023,25/02/2023,21,2703.06,11,7,pak,United States
2785,Data Analyst,05/03/2024,31/03/2024,26,1646.33,85,26,India,United States
2786,Sr IT Support,2023-09-29,2023-10-29,30,1844.34,8,3,kenya,Canada
2787,Junior Dev,2023-04-04,2023-05-07,33,1113.09,2,10,philippines,Australia
2788,Senior IT,16/11/2023,23/12/2023,37,,21,29,kenya,United Kingdom
2789,H.R. Manager,18/02/2024,12/03/2024,23,7266.08,5,24,PK,United Kingdom
2790,Sr.IT Support,2023-07-25,2023-08-31,37,1739.34,96,30,NG,UAE
2791,Data Analyst,2023-08-03,2023-09-02,30,3664.47,10,14,india,United Kingdom
2792,Sr IT Support,2023-04-13,2023-05-16,33,2456.99,70,13,KEN,United Kingdom
2793,HR Mgr,30/03/2023,19/04/2023,20,1296.65,15,7,pak,United States
2794,Sr IT Support,17/01/2023,25/02/2023,39,2748.9,39,29,Nigeria,Canada
2795,Jr Developer,2023-04-01,2023-04-27,26,3911.95,16,5,kenya,Australia
2796,Data Anlyst,18/03/2023,21/04/2023,34,1951.34,78,7,philippines,Canada
2797,DataAnalyst,2024-03-14,2024-04-15,32,2472.58,10,8,philippines,Australia
2798,Sr.IT Support,24/04/2023,23/05/2023,29,3753.91,49,4,Nigeria,Australia
2799,Jr.Developer,18/10/2023,11/11/2023,24,2924.25,10,23,india,United States
2800,Junior Dev,19/03/2024,08/04/2024,20,1994.49,24,13,pak,United Kingdom
2801,Data Analyst,2023-11-27,2023-12-29,32,3442.45,84,16,Philippines,UAE
2802,Senior IT Support,13/05/2024,11/06/2024,29,3694.65,9,30,NG,Canada
2803,Data Analyst,2024-01-03,2024-02-06,34,2561.79,78,10,Kenya,Australia
2804,Jr.Developer,2023-04-19,2023-05-24,35,,81,23,Kenya,UAE
2805,DataAnalyst,2023-08-02,2023-09-02,31,3817.24,100,17,Philippines,UAE
2806,Jr Developer,2024-04-11,2024-05-11,30,2344.76,52,5,NG,UAE
2807,Senior IT Support,2024-05-02,2024-05-31,29,4294.95,6,3,Philippines,UAE
2808,Data Analyst,2024-01-23,2024-03-01,38,1333.69,54,28,nigeria,United States
2809,Human Resources Manager,2023-01-06,2023-01-28,22,6890.15,82,27,india,Canada
2810,Sr.IT Support,2023-04-13,2023-05-15,32,3016.95,69,5,Philippines,United Kingdom
2811,Jr Developer,2023-05-05,2023-06-04,30,1576.52,85,6,philippines,United States
2812,Junior Developer,2023-10-18,2023-11-11,24,1542.94,36,16,India,UAE
2813,Junior Dev,2023-11-01,2023-12-01,30,2073.75,35,3,nigeria,United Kingdom
2814,Data Analyst,2023-08-22,2023-09-29,38,2357.11,14,23,KEN,United Kingdom
2815,DataAnalyst,2023-11-18,2023-12-19,31,3001.04,100,15,NG,United States
2816,Junior Developer,2024-03-23,2024-04-17,25,,82,23,PK,UAE
2817,Sr.IT Support,2023-09-04,2023-10-06,32,2796.38,70,1,philippines,United Kingdom
2818,Sr IT Support,2023-12-04,2023-12-23,19,2866.18,10,20,Pakistan,UAE
2819,Junior Developer,08/04/2023,18/05/2023,40,3359.93,34,10,nigeria,Canada
2820,Human Resources Manager,2023-05-12,2023-06-11,30,4439.19,23,3,PH,Australia
2821,Jr.Developer,2023-12-19,2024-01-22,34,1067.72,72,21,kenya,United Kingdom
2822,Human Resources Manager,2023-05-30,2023-06-28,29,5791.56,85,20,kenya,Canada
2823,HR manager,2023-12-06,2023-12-31,25,,45,30,india,Canada
2824,Data Anlyst,2023-10-12,2023-11-14,33,,95,1,Nigeria,Canada
2825,Sr.IT Support,2023-06-06,2023-07-08,32,3068.41,70,14,Kenya,United Kingdom
2826,Sr.IT Support,2023-09-04,2023-09-29,25,2165.52,97,9,Philippines,UAE
2827,Senior IT,2024-02-29,2024-03-24,24,4995.37,29,14,philippines,Australia
2828,Sr.IT Support,2023-01-21,2023-02-09,19,1420.04,25,16,pak,Canada
2829,Jr Developer,2023-10-30,2023-12-04,35,2920.44,59,25,Kenya,Canada
2830,Jr Developer,2023-01-10,2023-02-21,42,1969.33,87,6,nigeria,United States
2831,Data Analyst,05/01/2023,02/02/2023,28,1522.33,36,3,KEN,Canada
2832,Data Anlyst,10/09/2023,08/10/2023,28,1331.83,51,20,KEN,United Kingdom
2833,Data Analysis,2023-01-30,2023-03-01,30,1945.98,64,19,IND,Canada
2834,Data Analyst,02/09/2023,19/09/2023,17,1493.63,28,8,Pakistan,United States
2835,Data Analysis,05/07/2023,12/08/2023,38,3026.97,11,11,Kenya,Australia
2836,Junior Developer,2023-10-14,2023-11-23,40,2576.08,18,20,NG,Canada
2837,Senior IT,30/10/2023,25/11/2023,26,5213.11,77,5,Philippines,United States
2838,Senior IT,01/07/2023,20/07/2023,19,5036.35,46,22,Pakistan,United States
2839,HR manager,2023-01-06,2023-02-03,28,2147.35,17,27,Kenya,UAE
2840,Junior Dev,2023-06-10,2023-07-08,28,1363.33,39,18,Nigeria,UAE
2841,Junior Developer,2023-02-19,2023-03-08,17,1135.25,31,21,Pakistan,United States
2842,Jr.Developer,2023-03-05,2023-04-01,27,2468.23,83,1,India,United States
2843,Data Analysis,08/07/2023,12/08/2023,35,2290.86,49,23,KEN,UAE
2844,Senior IT,2023-11-13,2023-12-16,33,5570.61,58,19,KEN,Australia
2845,Junior Developer,19/12/2023,30/01/2024,42,1680.71,28,5,Nigeria,United States
2846,Human Resources Manager,2023-03-19,2023-04-09,21,5327.37,49,10,pak,Canada
2847,Jr.Developer,02/05/2023,01/06/2023,30,2331.81,97,12,KEN,United States
2848,Sr IT Support,2024-05-25,2024-06-29,35,3759.99,54,23,kenya,Canada
2849,DataAnalyst,2024-03-04,2024-03-26,22,1530.39,4,26,IND,Australia
2850,Senior IT,2024-05-03,2024-05-26,23,7106.83,53,22,PK,United Kingdom
2851,Sr.IT Support,2023-04-27,2023-06-05,39,1467.64,81,18,Nigeria,Canada
2852,HR Mgr,2023-09-09,2023-09-30,21,2897.83,26,22,Pakistan,Canada
2853,DataAnalyst,2023-05-22,2023-06-14,23,,82,17,pak,UAE
2854,DataAnalyst,2023-03-27,2023-04-30,34,2242.26,20,20,kenya,UAE
2855,Sr.IT Support,09/04/2024,01/05/2024,22,1086.75,99,30,India,United States
2856,Junior Developer,2023-03-16,2023-04-23,38,3621.1,34,14,Kenya,UAE
2857,HR manager,05/05/2024,10/06/2024,36,2139.97,69,23,Kenya,UAE
2858,Junior Dev,2023-12-17,2024-01-08,22,3404.34,44,29,pak,United States
2859,Junior Developer,09/10/2023,14/11/2023,36,1123.73,4,27,NG,Canada
2860,Jr Developer,2023-07-08,2023-08-10,33,3100.99,29,28,Nigeria,UAE
2861,HR Mgr,2023-12-20,2024-01-06,17,1549.24,32,16,pak,UAE
2862,Data Analysis,25/04/2024,27/05/2024,32,3791.06,34,17,kenya,Canada
2863,H.R. Manager,22/10/2023,19/11/2023,28,3798.71,16,1,PH,UAE
2864,Junior Developer,13/05/2023,16/06/2023,34,1944.7,54,11,Philippines,Canada
2865,Sr IT Support,07/03/2024,05/04/2024,29,1428.98,97,15,PH,Canada
2866,Jr Developer,24/11/2023,27/12/2023,33,2791.83,79,15,KEN,Australia
2867,Data Analyst,2023-05-22,2023-06-22,31,3054.44,74,4,Nigeria,UAE
2868,DataAnalyst,2023-07-20,2023-08-25,36,3703.1,64,15,Philippines,Australia
2869,Senior IT Support,19/05/2024,27/06/2024,39,4434.37,60,28,nigeria,United States
2870,Data Anlyst,2023-01-25,2023-02-17,23,,84,20,IND,Australia
2871,Data Anlyst,28/05/2023,13/06/2023,16,2358.35,25,15,PK,United States
2872,Data Analyst,2024-02-09,2024-03-06,26,1949.97,99,24,KEN,Canada
2873,Junior Dev,24/05/2023,14/06/2023,21,2220.99,67,14,Pakistan,United States
2874,Senior IT,2023-06-05,2023-06-21,16,7942.2,7,29,Pakistan,Australia
2875,Data Analyst,2023-07-28,2023-08-27,30,1379.5,97,7,india,Canada
2876,HR manager,20/06/2023,25/07/2023,35,1068.82,89,18,nigeria,Australia
2877,Senior IT,10/12/2023,10/01/2024,31,6486.56,33,20,Philippines,UAE
2878,Junior Developer,2024-03-05,2024-04-08,34,1072.08,92,27,NG,United Kingdom
2879,Junior Developer,06/04/2023,24/04/2023,18,1784.65,28,12,pak,United Kingdom
2880,Senior IT Support,2023-10-26,2023-12-03,38,3387.23,61,12,nigeria,Australia
2881,Sr.IT Support,20/06/2024,27/07/2024,37,,74,21,KEN,United Kingdom
2882,Senior IT,2023-09-05,2023-10-01,26,,52,13,india,Australia
2883,Junior Dev,2023-04-16,2023-05-09,23,3500.91,83,7,IND,Canada
2884,Data Analysis,13/02/2023,14/03/2023,29,,2,4,india,Canada
2885,HR manager,2024-04-06,2024-05-05,29,1845.5,5,3,PH,Australia
2886,Human Resources Manager,19/02/2024,07/03/2024,17,6951.55,68,23,Pakistan,Australia
2887,Junior Dev,2023-04-06,2023-05-13,37,2451.2,67,30,kenya,Canada
2888,H.R. Manager,26/04/2024,01/06/2024,36,3564.11,50,15,Philippines,UAE
2889,Junior Dev,2023-03-09,2023-04-15,37,2991.99,6,24,Kenya,UAE
2890,Data Analysis,2024-01-19,2024-02-16,28,3908.94,46,21,nigeria,Australia
2891,DataAnalyst,2023-06-03,2023-06-27,24,2265.95,32,12,pak,United States
2892,Jr Developer,2023-05-26,2023-06-26,31,1846.87,100,23,India,Canada
2893,Sr.IT Support,02/10/2023,01/11/2023,30,1199.61,55,18,IND,Canada
2894,Senior IT Support,2023-01-07,2023-02-05,29,7073.94,66,11,Kenya,United States
2895,Jr Developer,2023-08-16,2023-09-07,22,2436.97,9,21,PK,UAE
2896,Sr.IT Support,2024-06-14,2024-07-23,39,1493.82,39,14,Nigeria,United Kingdom
2897,Human Resources Manager,2023-01-08,2023-01-30,22,7090.92,73,30,India,Canada
2898,Human Resources Manager,20/06/2023,05/07/2023,15,6827.63,61,16,PK,Canada
2899,Sr IT Support,2023-10-27,2023-12-05,39,1362.61,17,23,NG,Canada
2900,HR manager,2023-03-04,2023-04-07,34,1595.26,11,5,kenya,United Kingdom
2901,Data Analyst,2023-10-25,2023-11-11,17,1422.44,87,2,Pakistan,UAE
2902,HR Mgr,02/04/2024,08/05/2024,36,3546.3,13,25,KEN,Australia
2903,H.R. Manager,2024-05-01,2024-06-12,42,7673.38,47,23,nigeria,Australia
2904,HR manager,2023-10-31,2023-11-29,29,2207.91,79,24,Philippines,Canada
2905,Junior Dev,18/01/2023,14/02/2023,27,1862.72,47,5,PH,United States
2906,Data Anlyst,24/01/2024,05/03/2024,41,3834.93,47,7,NG,Canada
2907,Jr Developer,19/03/2023,17/04/2023,29,1381.55,32,20,Kenya,United Kingdom
2908,DataAnalyst,2023-09-07,2023-10-01,24,3079.84,98,4,philippines,UAE
2909,Sr IT Support,08/02/2023,16/03/2023,36,1247.85,13,2,philippines,United Kingdom
2910,Junior Developer,2023-02-03,2023-03-10,35,,45,18,Philippines,Australia
2911,Data Analyst,11/04/2024,10/05/2024,29,3534.09,27,8,KEN,UAE
2912,Junior Dev,2023-07-11,2023-08-10,30,2074.47,74,13,india,Canada
2913,Data Analyst,01/06/2024,28/06/2024,27,2153.21,82,13,Kenya,UAE
2914,Junior Developer,21/05/2024,19/06/2024,29,1068.84,85,14,kenya,Canada
2915,Junior Developer,28/09/2023,22/10/2023,24,1931.13,76,29,IND,United States
2916,Junior Developer,05/02/2023,10/03/2023,33,,95,22,KEN,United States
2917,HR manager,22/01/2024,14/02/2024,23,2992.21,41,3,Pakistan,Australia
2918,Data Analysis,22/05/2024,14/06/2024,23,1839.41,52,21,Pakistan,United States
2919,Junior Dev,06/03/2024,01/04/2024,26,3965.06,28,13,KEN,Australia
2920,Junior Dev,2023-03-01,2023-04-08,38,3435.47,5,19,KEN,United Kingdom
2921,Jr.Developer,27/04/2023,30/05/2023,33,1197.9,40,28,PH,Australia
2922,Jr.Developer,2023-03-08,2023-03-25,17,2007.77,77,25,Pakistan,United States
2923,Sr.IT Support,26/09/2023,01/11/2023,36,2864.91,82,15,Kenya,Canada
2924,Jr.Developer,2023-01-26,2023-02-20,25,3310.94,11,5,Philippines,United States
2925,H.R. Manager,07/11/2023,13/12/2023,36,5599.56,90,9,kenya,Canada
2926,DataAnalyst,2023-04-01,2023-04-29,28,3734.08,45,22,nigeria,Australia
2927,Jr.Developer,24/05/2024,25/06/2024,32,1025.1,78,15,India,Australia
2928,Junior Developer,08/05/2023,05/06/2023,28,1283.99,18,22,PH,Canada
2929,HR Mgr,31/12/2023,29/01/2024,29,3996.09,97,24,Kenya,United Kingdom
2930,HR Mgr,2023-04-11,2023-05-17,36,2281.42,62,13,Philippines,United States
2931,Junior Dev,22/06/2024,26/07/2024,34,2227.5,86,12,kenya,United Kingdom
2932,HR manager,2023-06-15,2023-07-10,25,3637.29,52,6,pak,Australia
2933,H.R. Manager,2024-06-11,2024-06-28,17,5161.28,90,23,PK,United States
2934,HR manager,2023-11-29,2024-01-02,34,1256.88,71,30,philippines,Australia
2935,Senior IT Support,05/09/2023,12/10/2023,37,5319.0,73,18,kenya,United Kingdom
2936,Data Analysis,2023-06-05,2023-06-25,20,2867.46,78,27,PK,Canada
2937,Senior IT Support,14/01/2024,11/02/2024,28,5745.22,69,1,Philippines,UAE
2938,Data Anlyst,2024-02-01,2024-02-17,16,1374.4,71,19,Pakistan,United States
2939,Junior Developer,27/12/2023,23/01/2024,27,2770.69,45,26,Kenya,United Kingdom
2940,Human Resources Manager,2023-11-12,2023-12-14,32,3401.39,6,2,PH,UAE
2941,Senior IT Support,2023-10-04,2023-11-01,28,6592.0,82,6,Nigeria,Australia
2942,HR Mgr,20/02/2023,24/03/2023,32,2048.74,83,1,philippines,United States
2943,Senior IT Support,2023-06-03,2023-07-02,29,3617.46,2,3,Kenya,Australia
2944,Sr.IT Support,2023-01-24,2023-02-27,34,2480.22,83,20,Philippines,UAE
2945,Jr Developer,04/08/2023,21/08/2023,17,1681.19,82,18,PK,United Kingdom
2946,Sr.IT Support,2023-07-20,2023-08-15,26,1040.92,18,26,Philippines,UAE
2947,HR manager,23/09/2023,23/10/2023,30,2953.62,74,15,Nigeria,UAE
2948,Data Anlyst,2023-12-01,2023-12-30,29,3982.43,89,3,India,UAE
2949,DataAnalyst,2024-05-22,2024-06-19,28,3703.87,93,13,india,Australia
2950,Junior Dev,2024-01-17,2024-02-21,35,2085.66,43,24,NG,United Kingdom
2951,H.R. Manager,2024-03-04,2024-04-01,28,7481.62,66,7,india,UAE
2952,Data Anlyst,28/12/2023,24/01/2024,27,2684.69,55,21,PH,United States
2953,HR Mgr,2023-11-03,2023-12-07,34,1647.5,31,5,nigeria,United Kingdom
2954,Human Resources Manager,05/01/2023,12/02/2023,38,5363.81,78,10,nigeria,United States
2955,H.R. Manager,12/08/2023,06/09/2023,25,6857.27,84,9,PK,UAE
2956,H.R. Manager,2023-02-02,2023-03-07,33,7984.08,98,24,India,UAE
2957,Sr.IT Support,2023-06-29,2023-08-02,34,2083.53,52,15,IND,United States
2958,Sr.IT Support,2023-07-20,2023-08-15,26,2373.66,90,15,KEN,Canada
2959,HR Mgr,2023-11-19,2023-12-22,33,3720.96,45,22,India,United Kingdom
2960,Senior IT Support,2023-12-26,2024-01-25,30,3317.18,5,22,India,United States
2961,Senior IT Support,09/07/2023,15/08/2023,37,4499.49,13,10,KEN,United States
2962,Senior IT,29/09/2023,24/10/2023,25,3696.35,88,22,IND,United States
2963,HR Mgr,2023-12-05,2024-01-05,31,2861.32,93,24,nigeria,United Kingdom
2964,Jr.Developer,09/10/2023,26/10/2023,17,2970.46,22,13,pak,UAE
2965,Data Analyst,25/01/2024,16/02/2024,22,1446.96,86,12,PK,United Kingdom
2966,DataAnalyst,2023-12-25,2024-01-20,26,2487.73,44,3,KEN,UAE
2967,H.R. Manager,2023-03-24,2023-05-01,38,7884.0,42,4,kenya,United Kingdom
2968,Data Anlyst,14/08/2023,17/09/2023,34,2032.06,90,2,philippines,Canada
2969,Jr Developer,2024-04-11,2024-05-03,22,2631.45,57,9,PK,Canada
2970,Senior IT,19/01/2024,05/02/2024,17,6339.0,93,24,pak,United States
2971,Data Analyst,2024-03-10,2024-04-13,34,3648.91,33,17,Nigeria,United Kingdom
2972,Human Resources Manager,2023-03-02,2023-04-07,36,,30,3,PH,Australia
2973,Jr.Developer,11/12/2023,14/01/2024,34,1060.53,56,24,nigeria,Canada
2974,Data Analysis,27/05/2023,15/06/2023,19,1097.46,17,30,Pakistan,Canada
2975,Sr IT Support,2023-08-09,2023-09-05,27,3842.93,30,27,philippines,Australia
2976,Sr.IT Support,03/04/2023,09/05/2023,36,1925.73,84,5,NG,United Kingdom
2977,Jr.Developer,2023-05-29,2023-06-18,20,2202.21,93,8,PK,United Kingdom
2978,Junior Developer,2024-03-28,2024-04-23,26,2414.14,24,20,India,Australia
2979,Data Analysis,20/10/2023,05/11/2023,16,,25,29,pak,United Kingdom
2980,Junior Dev,2024-01-17,2024-02-21,35,2940.69,11,29,PH,United Kingdom
2981,Jr Developer,2024-05-10,2024-06-15,36,2993.42,83,4,kenya,UAE
2982,Junior Developer,23/04/2024,14/05/2024,21,3049.96,50,29,Pakistan,UAE
2983,Human Resources Manager,25/04/2023,24/05/2023,29,4068.15,19,22,Nigeria,Australia
2984,HR Mgr,2023-06-10,2023-06-25,15,1685.76,71,8,pak,Canada
2985,Data Analysis,21/03/2024,17/04/2024,27,2327.96,15,25,Kenya,United Kingdom
2986,Human Resources Manager,2023-10-27,2023-11-20,24,5436.62,77,24,IND,Australia
2987,Senior IT,2023-09-18,2023-10-27,39,4865.8,7,1,nigeria,United States
2988,HR manager,2024-05-21,2024-06-07,17,3227.2,5,29,Pakistan,United States
2989,DataAnalyst,2023-11-20,2023-12-20,30,3641.49,58,25,KEN,Canada
2990,Sr.IT Support,2023-07-30,2023-08-17,18,1816.6,88,23,Pakistan,Canada
2991,Data Anlyst,2023-05-30,2023-06-30,31,2876.3,55,18,kenya,Australia
2992,Senior IT,2023-05-16,2023-05-31,15,7443.33,10,2,pak,UAE
2993,Jr.Developer,2023-11-14,2023-12-02,18,,1,4,pak,United States
2994,Jr Developer,02/02/2023,08/03/2023,34,2084.99,95,7,PH,United Kingdom
2995,HR manager,2024-02-25,2024-04-05,40,2568.92,2,8,NG,Australia
2996,Senior IT,09/09/2023,15/10/2023,36,6242.56,77,1,Kenya,Canada
2997,Data Anlyst,2023-07-08,2023-08-11,34,2944.05,3,12,KEN,United States
2998,Sr IT Support,2023-01-10,2023-01-29,19,3341.63,56,8,pak,UAE
2999,Senior IT Support,2023-11-25,2023-12-24,29,6972.28,28,15,PH,United Kingdom
3000,Senior IT,24/03/2023,22/04/2023,29,6823.74,83,10,PH,UAE
3001,H.R. Manager,2024-02-09,2024-03-07,27,6027.54,50,27,india,United Kingdom
3002,Human Resources Manager,2024-03-25,2024-04-22,28,,88,26,Kenya,United Kingdom
3003,H.R. Manager,2023-09-04,2023-10-12,38,6750.42,52,4,KEN,United States
3004,HR manager,13/08/2023,14/09/2023,32,3771.0,48,12,KEN,Canada
3005,Sr IT Support,2024-06-21,2024-07-20,29,1586.79,37,27,India,United Kingdom
3006,Junior Dev,23/10/2023,09/11/2023,17,3062.17,9,10,PK,UAE
3007,HR manager,2023-08-12,2023-09-15,34,1527.73,88,4,Nigeria,United Kingdom
3008,H.R. Manager,28/06/2023,02/08/2023,35,6895.68,14,12,Nigeria,United States
3009,Jr.Developer,28/06/2024,28/07/2024,30,1338.08,27,29,india,Canada
3010,Senior IT Support,2024-01-22,2024-02-20,29,7208.59,73,13,india,Australia
3011,Senior IT Support,2023-08-25,2023-09-25,31,4082.25,36,18,PH,United States
3012,Jr.Developer,22/03/2023,25/04/2023,34,2204.69,74,6,philippines,United States
3013,Sr IT Support,2023-03-01,2023-04-09,39,2983.96,77,8,Nigeria,UAE
3014,Data Analyst,2023-05-29,2023-06-13,15,1149.64,11,18,pak,Canada
3015,Jr Developer,2023-07-17,2023-08-03,17,1842.3,69,4,PK,Canada
3016,HR manager,2024-05-06,2024-06-10,35,2956.01,58,17,KEN,Australia
3017,Data Analyst,2023-10-19,2023-11-26,38,3497.89,58,20,KEN,Australia
3018,Jr Developer,2024-05-17,2024-06-06,20,3789.58,36,18,Pakistan,Canada
3019,H.R. Manager,15/04/2023,18/05/2023,33,4779.73,2,14,Nigeria,United Kingdom
3020,Data Analysis,2024-02-22,2024-03-20,27,2219.15,13,6,philippines,Australia
3021,DataAnalyst,2024-02-29,2024-03-29,29,2345.89,77,10,philippines,Australia
3022,HR Mgr,2023-04-01,2023-04-28,27,3741.57,28,17,Philippines,Australia
3023,Sr.IT Support,20/06/2023,25/07/2023,35,2175.89,15,25,kenya,United States
3024,HR Mgr,2023-12-23,2024-01-18,26,1230.58,88,23,kenya,United States
3025,Jr.Developer,07/03/2024,28/03/2024,21,3407.43,31,3,pak,Canada
3026,Data Analysis,2023-02-16,2023-03-22,34,,78,27,Kenya,United Kingdom
3027,Jr Developer,2024-01-16,2024-02-14,29,2804.13,43,17,India,United States
3028,H.R. Manager,29/08/2023,01/10/2023,33,7519.03,76,18,IND,United Kingdom
3029,Data Analyst,2023-06-07,2023-06-29,22,3997.57,42,25,PK,UAE
3030,Data Analyst,2023-07-08,2023-07-30,22,1209.22,9,21,pak,UAE
3031,H.R. Manager,19/04/2023,24/05/2023,35,7490.15,24,23,nigeria,United States
3032,Sr.IT Support,2023-08-27,2023-10-02,36,1364.54,34,12,Philippines,UAE
3033,Data Analyst,2024-02-03,2024-02-21,18,1955.02,7,20,pak,United States
3034,HR manager,17/02/2023,11/03/2023,22,2563.95,55,23,Pakistan,UAE
